Transaction,ID,Avr_Spend,Transactions,Freq,Age,Recency,A_Total_S,p_alive,pred_txn_90d,exp_avg_spend,CLV1,CLV2
1,13125.0,158.57,1,0,432,0,158.57,1.0,0.10903343303510146,-21.005957679394605,-2.2903516799744468,-2.2903516799744468
10,13126.0,330.67,10,9,556,394,330.67,0.757219873375966,1.0711327681804539,337.6913427980813,273.89571383737626,361.71226280188336
1,13128.0,263.5,1,0,540,0,263.5,1.0,0.08919036382486972,-21.005957679394605,-1.8735290079150209,-1.8735290079150209
2,13129.0,116.625,2,1,438,77,116.625,0.5354839677754808,0.155646184561095,146.05658614910533,12.173237557019407,22.73315036412712
1,13130.0,64.0,1,0,3,0,64.0,1.0,0.9614126650313558,-21.005957679394605,-20.19539375408264,-20.19539375408264
5,13131.0,641.3425,5,4,577,481,641.3425,0.9324183381244395,0.6102056976220873,671.8581518979855,382.2651053472766,409.9716722819966
1,13132.0,77.3,1,0,170,0,77.3,1.0,0.2370959842170636,-21.005957679394605,-4.980428210418049,-4.980428210418049
3,13133.0,66.81666666666668,3,2,368,186,66.81666666666668,0.7884614295268193,0.43542606306233134,75.29981160244617,25.851679526974458,32.787500515388395
5,13134.0,313.478,5,4,325,233,313.478,0.8898120566724913,0.9699279861383899,328.88831144507554,283.84824650872037,318.9979775843777
2,13135.0,1685.725,2,1,400,295,1685.725,0.8674676568444649,0.27327032086553643,2050.699567214005,486.12482272120064,560.3953287313878
11,13136.0,699.09,11,10,640,589,699.09,0.9682639164958738,1.3293840015273568,712.003505730284,916.4870391671845,946.5260695492312
13,13137.0,461.0253846153846,13,12,411,410,461.0253846153846,0.9876368386956402,2.406440290352475,468.20748908040076,1112.783626880604,1126.7133659678427
4,13138.0,248.575,4,3,305,263,248.575,0.9361611538905952,0.8426337051280665,265.3934282078289,209.35320182840152,223.62944772740235
4,13139.0,1212.245,4,3,346,328,1212.245,0.9513219023825524,0.7683840508863913,1289.18419805209,942.368609015412,990.5885764379888
5,13140.0,243.13600000000002,5,4,400,383,243.13600000000002,0.961303868408179,0.8745631938511977,255.30552185627107,214.64070889607342,223.2808126024672
16,13141.0,477.2042857142857,16,15,639,516,477.2042857142857,0.8242181104842407,1.6683490366865212,483.1251735765935,664.3374501006411,806.0214179355181
1,13143.0,405.1,1,0,493,0,405.1,1.0,0.096861320540794,-21.005957679394605,-2.034664800050194,-2.034664800050194
2,13144.0,67.675,2,1,340,99,67.675,0.6810651034682763,0.24727071537528755,86.63891109772118,14.590638552413276,21.423265526469454
6,13145.0,217.45333333333335,6,5,508,508,217.45333333333335,0.9731384400871408,0.8709049792562997,226.1621054824304,191.6748977307718,196.96570378373713
1,13147.0,118.80000000000001,1,0,8,0,118.80000000000001,1.0,0.8798247350041477,-21.005957679394605,-18.4815611487817,-18.4815611487817
24,13148.0,452.65058823529415,24,23,641,599,452.65058823529415,0.9721781407587785,2.9691256118326326,456.3066171179288,1317.1377278896045,1354.8316637335492
3,13149.0,377.53999999999996,3,2,198,183,377.53999999999996,0.933642706956803,0.8644639756039512,416.03717709688294,335.78380793276887,359.64915211221654
3,13150.0,224.98499999999999,3,2,539,146,224.98499999999999,0.4843175545544973,0.1902802293543937,248.74626837957666,22.92347487962765,47.331496998315416
3,13151.0,856.7466666666668,3,2,536,332,856.7466666666668,0.8447209042515752,0.33356510679172496,941.5323672254135,265.29502773996785,314.06234462141066
7,13152.0,306.6257142857143,7,6,603,277,306.6257142857143,0.3046080037169628,0.2748938176059195,316.5365858071926,26.50514575260498,87.01395048448289
3,13154.0,541.6133333333333,3,2,644,336,541.6133333333333,0.7826851812173035,0.2612268015211493,595.9590218716254,121.84879618611916,155.68046912119735
4,13155.0,336.905,4,3,400,165,336.905,0.6150358534188929,0.437614111138187,359.23409845837483,96.68727144211296,157.20591068738966
3,13156.0,528.8466666666667,3,2,585,291,528.8466666666667,0.7665928165489377,0.2794895643597968,581.9591708804576,124.6874831106263,162.65151514456764
8,13157.0,688.4771428571429,8,7,550,500,688.4771428571429,0.9621507820099725,1.0878576780488898,706.7938964121037,739.7892376192306,768.8911670099986
5,13158.0,301.636,5,4,297,294,301.636,0.9661085695946188,1.137242392710193,316.5007280054432,347.7392300018961,359.9380452114282
2,13159.0,425.79499999999996,2,1,24,9,425.79499999999996,0.8732128991295743,1.630471524915927,521.3408066932614,742.2583308310396,850.0313400900613
2,13161.0,239.44,2,1,409,187,239.44,0.7765175498755065,0.23985867397961896,295.1348652387017,54.97018785487084,70.79065742130852
16,13162.0,579.718125,16,15,644,613,579.718125,0.9803114253236666,1.9700898037533194,586.8573197012255,1133.398447372639,1156.1616218013864
1,13163.0,17.65,1,0,519,0,17.65,1.0,0.09246207854330589,-21.005957679394605,-1.9422545088295435,-1.9422545088295435
2,13164.0,186.1,2,1,576,98,186.1,0.49808732191290683,0.11304211335737036,230.38841401825576,12.971983596789254,26.04359321367644
2,13165.0,392.15999999999997,2,1,322,62,392.15999999999997,0.5919325072107449,0.2252158089657516,480.5131560221008,64.05843820520266,108.21915915220386
2,13166.0,442.09000000000003,2,1,323,131,442.09000000000003,0.7583520780934889,0.28776768349880266,541.1203984187426,118.08828290020782,155.71696354691073
3,13167.0,250.45666666666668,3,2,299,260,250.45666666666668,0.9240128990011132,0.6101966946537384,276.6783470607801,155.99944639678864,168.8282128587479
4,13168.0,382.19500000000005,4,3,451,343,382.19500000000005,0.9058935524652798,0.5794178825144016,407.349619296677,213.8141180444873,236.02565385592823
2,13169.0,316.20000000000005,2,1,471,310,316.20000000000005,0.8472162222354934,0.23076290235299626,388.3095483223432,75.91687543040533,89.60743838224496
1,13171.0,140.35,1,0,208,0,140.35,1.0,0.20255658562055764,-21.005957679394605,-4.254895065228103,-4.254895065228103
1,13172.0,69.6,1,0,309,0,69.6,1.0,0.1460512892174964,-21.005957679394605,-3.067947200323751,-3.067947200323751
10,13173.0,271.29333333333335,10,9,638,362,271.29333333333335,0.3088708215996871,0.3851288216045805,277.12919864348765,32.96591921936428,106.73044170578811
11,13174.0,877.818,11,10,644,419,877.818,0.5166800622572575,0.7053130368003809,893.9366411397369,325.7694489749402,630.5051670694002
2,13175.0,415.72499999999997,2,1,644,153,415.72499999999997,0.583493869426451,0.11951814951656177,509.1173952986252,35.50488365776566,60.84876897278357
1,13177.0,229.75,1,0,339,0,229.75,1.0,0.1348802121428712,-21.005957679394605,-2.8332880280609185,-2.8332880280609185
18,13178.0,706.9694444444444,18,17,632,590,706.9694444444444,0.9739616980664255,2.247082698795816,714.592453561958,1563.93737900659,1605.7483390891284
1,13179.0,572.3100000000001,1,0,527,0,572.3100000000001,1.0,0.09118778636222089,-21.005957679394605,-1.9154867812024885,-1.9154867812024885
1,13180.0,86.1,1,0,516,0,86.1,1.0,0.09294917256723116,-21.005957679394605,-1.9524863852820038,-1.9524863852820038
1,13181.0,359.69,1,0,290,0,359.69,1.0,0.15413749489023182,-21.005957679394605,-3.2378056944721116,-3.2378056944721116
12,13183.0,456.115,12,11,544,534,456.115,0.9841296355331433,1.7162340987820432,463.88072758200894,783.4930821526389,796.1279224440676
9,13184.0,187.93,9,8,199,160,187.93,0.9272013301190536,2.836215135958944,192.6346619161912,506.5795471206918,546.3533438370354
1,13185.0,71.4,1,0,176,0,71.4,1.0,0.2308781594747216,-21.005957679394605,-4.84981684702252,-4.84981684702252
2,13186.0,650.97,2,1,37,35,650.97,0.9059732096734966,1.4433269195483343,794.6681811507777,1039.1204484418292,1146.9659779634296
4,13187.0,174.005,4,3,533,287,174.005,0.7618170340357356,0.41915737926598423,186.17120721175493,59.448419150481904,78.0350353096637
1,13189.0,127.0,1,0,24,0,127.0,1.0,0.6925657663344975,-21.005957679394605,-14.548007177819947,-14.548007177819947
3,13190.0,190.22,3,2,641,188,190.22,0.5076507460572909,0.17016371094483246,210.623175452061,18.194416533727313,35.840421145907236
1,13191.0,159.21,1,0,567,0,159.21,1.0,0.08530940759144166,-21.005957679394605,-1.7920058055200485,-1.7920058055200485
6,13192.0,511.716,6,5,595,591,511.716,0.972210973664918,0.7533933514975306,531.1715394698509,389.0604630383734,400.18110634129386
2,13194.0,236.39,2,1,330,286,236.39,0.8915462094947625,0.33213246064990304,291.43264033764507,86.29653772749334,96.79423994904025
1,13195.0,172.38,1,0,323,0,172.38,1.0,0.14061620620564866,-21.005957679394605,-2.9537780765928807,-2.9537780765928807
4,13196.0,445.7975,4,3,526,355,445.7975,0.8664812648171448,0.48250127351894656,474.92010757484235,198.5537977430338,229.14955672461653
1,13197.0,373.01000000000005,1,0,518,0,373.01000000000005,1.0,0.09262387473236833,-21.005957679394605,-1.9456531927296763,-1.9456531927296763
7,13198.0,654.5957142857143,7,6,343,314,654.5957142857143,0.9625933166108873,1.4381190260381995,675.0326925863201,934.4637971189627,970.777358406182
50,13199.0,263.7425581395349,50,49,643,642,263.7425581395349,0.9967010579777451,6.380774904447599,264.7700164561,1683.86451884864,1689.4378764532607
1,13200.0,319.32,1,0,35,0,319.32,1.0,0.604467956536278,-21.005957679394605,-12.697428313551194,-12.697428313551194
4,13201.0,310.1525,4,3,551,140,310.1525,0.26429103026219836,0.1410863727051057,330.8125822025418,12.335294177082963,46.67314726816623
7,13202.0,225.7571428571429,7,6,639,336,225.7571428571429,0.4800590574774972,0.41071820822919697,233.22173677442362,45.984095669179816,95.78841384809269
8,13203.0,261.08125,8,7,631,602,261.08125,0.9725412605670646,0.9695403916165296,268.3639067118556,253.0451674832907,260.18964720915426
1,13204.0,966.6600000000001,1,0,640,0,966.6600000000001,1.0,0.07632995530819363,-21.005957679394605,-1.6033838108739968,-1.6033838108739968
1,13205.0,2803.2,1,0,352,0,2803.2,1.0,0.1305535091676174,-21.005957679394605,-2.742401488471427,-2.742401488471427
13,13206.0,698.11,13,12,641,332,698.11,0.04352947157063523,0.07094963873459668,708.8245852921638,2.189134049278135,50.29084825267933
3,13207.0,161.04000000000002,3,2,521,462,161.04000000000002,0.9257803254704411,0.3751163636006485,178.62456041898443,62.031906592251424,67.00499555413377
7,13208.0,228.52428571428572,7,6,645,581,228.52428571428572,0.9575997628891343,0.8122475983502422,236.07258581654614,183.61917122724617,191.74939086582106
10,13209.0,677.3979999999999,10,9,593,556,677.3979999999999,0.9724498963566321,1.29689783789505,691.3418977596361,871.8983946910909,896.5998124507328
1,13210.0,353.48,1,0,2,0,353.48,1.0,0.9796098790947881,-21.005957679394605,-20.577643662581984,-20.577643662581984
9,13211.0,302.3175,9,8,642,638,302.3175,0.9815389735919787,1.0899402207524536,309.59785315151265,331.2136054606271,337.44315240844537
10,13213.0,366.0911111111111,10,9,477,440,366.0911111111111,0.9687179041994743,1.5742771264048825,373.8196497182012,570.0863443371818,588.4957239520495
7,13214.0,466.31857142857143,7,6,555,229,466.31857142857143,0.2018188414372492,0.1964920387420087,481.0601584316995,19.076823319148822,94.52449128779836
1,13215.0,81.6,1,0,311,0,81.6,1.0,0.1452492410407255,-21.005957679394605,-3.051099410265666,-3.051099410265666
1,13216.0,333.74,1,0,176,0,333.74,1.0,0.2308781594747216,-21.005957679394605,-4.84981684702252,-4.84981684702252
4,13217.0,166.62,4,3,564,533,166.62,0.9504498433027543,0.49670035834277587,178.3254769977814,84.18545647851585,88.57432832644446
1,13218.0,62.63999999999999,1,0,36,0,62.63999999999999,1.0,0.5975668359515969,-21.005957679394605,-12.552463666608983,-12.552463666608983
1,13219.0,76.23,1,0,527,0,76.23,1.0,0.09118778636222089,-21.005957679394605,-1.9154867812024885,-1.9154867812024885
4,13220.0,310.8225,4,3,484,390,310.8225,0.9199949576098132,0.5523187504310817,331.5243816938569,168.45763835821427,183.10713223458802
2,13221.0,422.43,2,1,268,119,422.43,0.7838709446184019,0.3483725107525796,517.2562208598006,141.25185761475885,180.19784836331957
1,13222.0,88.5,1,0,486,0,88.5,1.0,0.09811822071266875,-21.005957679394605,-2.061067191867819,-2.061067191867819
6,13223.0,161.52,6,5,574,465,161.52,0.9249965755625266,0.7407838663651914,168.186030792823,115.24485914842708,124.58949815932257
1,13224.0,1212.26,1,0,60,0,1212.26,1.0,0.46925324541745217,-21.005957679394605,-9.85711381415757,-9.85711381415757
14,13225.0,1084.2915384615385,14,13,631,579,1084.2915384615385,0.9677500408418293,1.7275136846110217,1099.4758829523587,1838.1053630864828,1899.3596336999856
2,13226.0,156.23000000000002,2,1,302,120,156.23000000000002,0.7568211842063669,0.30416016401085566,194.13088687249797,44.68793145463262,59.04688239071185
1,13227.0,257.7,1,0,110,0,257.7,1.0,0.3245852904211689,-21.005957679394605,-6.818224873941081,-6.818224873941081
1,13229.0,160.95,1,0,134,0,160.95,1.0,0.2828178046785345,-21.005957679394605,-5.940858836056585,-5.940858836056585
28,13230.0,213.9811111111111,28,27,540,493,213.9811111111111,0.9476057166759626,3.9605181842387176,215.52443746105948,808.8652984264147,853.5884537123463
5,13232.0,209.54000000000002,5,4,152,145,209.54000000000002,0.9618151212596853,1.9325245064485694,220.16169030434654,409.22142317995565,425.4678618942901
3,13233.0,291.85999999999996,3,2,603,358,291.85999999999996,0.8297639333550813,0.29422905581382747,322.08099697234553,78.63306674251535,94.76558763474945
2,13234.0,178.475,2,1,641,60,178.475,0.3439344329604035,0.0707529693202161,221.1328517656142,5.381131372399118,15.645805876664395
1,13235.0,1031.07,1,0,121,0,1031.07,1.0,0.3040027815863341,-21.005957679394605,-6.3858695644207755,-6.3858695644207755
1,13236.0,439.23,1,0,15,0,439.23,1.0,0.7866224567568498,-21.005957679394605,-16.5237580362958,-16.5237580362958
1,13237.0,643.0,1,0,296,0,643.0,1.0,0.15148878474192062,-21.005957679394605,-3.182167001191704,-3.182167001191704
4,13238.0,156.1875,4,3,499,427,156.1875,0.9330003147077298,0.5449237695381752,167.2421214856245,85.02824405935839,91.13420726550794
5,13239.0,318.938,5,4,411,241,318.938,0.7798516401136765,0.6926849544431425,334.5998640189983,180.7480017096221,231.7722915646815
8,13240.0,245.4457142857143,8,7,561,556,245.4457142857143,0.9788776941456042,1.0869666638568327,252.324707747294,268.47536167833664,274.2685457887265
1,13241.0,115.58,1,0,320,0,115.58,1.0,0.14174650686998277,-21.005957679394605,-2.977521124512875,-2.977521124512875
7,13242.0,116.56666666666666,7,6,577,556,116.56666666666666,0.9715512186165097,0.9129166884636086,120.72824419849825,107.0793513251889,110.21482889771889
5,13243.0,426.0133333333333,5,4,540,428,426.0133333333333,0.9183259456612678,0.6384346616379533,446.6083614006162,261.84251390217594,285.13025809548316
1,13244.0,121.74,1,0,1,0,121.74,1.0,0.9985204303153995,-21.005957679394605,-20.97487790121617,-20.97487790121617
1,13245.0,558.72,1,0,341,0,558.72,1.0,0.13419597774160705,-21.005957679394605,-2.818915029185178,-2.818915029185178
10,13246.0,325.912,10,9,434,349,325.912,0.9065409905416988,1.6031312400239695,332.8383475380876,483.71536250681413,533.5835528162632
2,13248.0,232.83999999999997,2,1,98,65,232.83999999999997,0.8693246140047286,0.8218811735743158,287.12349332166116,205.1444339487916,235.98139365196408
9,13249.0,178.77,9,8,593,592,178.77,0.9821897034435212,1.1732859210519695,183.26840396217048,211.196557073738,215.0262381424796
2,13250.0,128.01999999999998,2,1,411,42,128.01999999999998,0.4277472345613349,0.13155800742608467,159.88834114829882,8.997488375106736,21.034591572132257
1,13251.0,252.68,1,0,311,0,252.68,1.0,0.1452492410407255,-21.005957679394605,-3.051099410265666,-3.051099410265666
2,13252.0,199.64999999999998,2,1,534,231,199.64999999999998,0.7566115261312648,0.183987935562689,246.83600333278596,34.3613964523523,45.41484667574431
4,13253.0,737.7774999999999,4,3,612,547,737.7774999999999,0.9409391205653572,0.4562762829781133,785.1159515661749,337.07242176330885,358.2297880874387
1,13254.0,51.410000000000004,1,0,285,0,51.410000000000004,1.0,0.15641663424556063,-21.005957679394605,-3.2856811993155914,-3.2856811993155914
2,13255.0,365.325,2,1,421,139,365.325,0.6985814869255547,0.21032763651396721,447.9396461139518,65.8162170333323,94.21408706805036
1,13257.0,149.75,1,0,345,0,149.75,1.0,0.1328481435171751,-21.005957679394605,-2.7906024805079213,-2.7906024805079213
3,13258.0,187.07333333333335,3,2,309,195,187.07333333333335,0.8593531866659755,0.5518353763846755,207.17255943752775,98.24567966015796,114.32514731378468
8,13259.0,189.55166666666665,8,7,607,301,189.55166666666665,0.2924694043056573,0.3021562808937859,194.98764126753903,17.23134399931882,58.916740505651276
2,13261.0,472.05,2,1,194,17,472.05,0.5515859319148576,0.31855235575077256,577.4871715451873,101.4696922761013,183.95989891156992
3,13262.0,191.15,3,2,509,337,191.15,0.8641603670607462,0.3576164801164935,211.64300793940717,65.4057295011853,75.68702754055788
27,13263.0,245.2112,27,26,322,305,245.2112,0.9802792000635718,6.2400489510711346,247.02734276167746,1511.063833351106,1541.462711085895
1,13264.0,722.56,1,0,351,0,722.56,1.0,0.13087644487813394,-21.005957679394605,-2.749185062339702,-2.749185062339702
3,13265.0,488.55333333333334,3,2,182,90,488.55333333333334,0.814796938188267,0.8057862002491721,537.773740389273,353.07649406390857,433.3306588620571
15,13266.0,322.424,15,14,631,610,322.424,0.983658481990745,1.8851258677106781,326.8006760594695,605.9930457725135,616.0604080250437
32,13267.0,363.3091304347826,32,31,641,640,363.3091304347826,0.994959151466452,4.0692414922645135,365.505651776652,1479.8333547667983,1487.3307638667368
6,13268.0,358.375,6,5,176,98,358.375,0.7670210824064699,1.6801387677745425,372.2303725631925,479.69397207537435,625.398679486581
21,13269.0,407.9325,21,20,646,628,407.9325,0.9873893978920091,2.613265597558548,411.74440459466496,1062.4285113302228,1075.9974875144658
